model_id,display_name,provider,curve_profile,difficulty_score,p_low,p_mid,p_mid_high,p_high,estimated_score,score_lower,score_upper
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,10.128135235348,0.0,24.128135235348
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,9.259764808361878,0.0,23.25976480836188
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,8.459037869549423,0.0,22.459037869549427
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,7.723722204026681,0.0,21.723722204026682
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,7.051056681887384,0.0,21.05105668188739
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,6.43787915731482,0.0,20.43787915731482
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,5.88074685039347,0.0,19.88074685039347
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,5.376045097993692,0.0,19.376045097993693
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,4.9200820399900795,0.0,18.92008203999008
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,4.509168210886182,0.0,18.509168210886184
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,4.13968109523318,0.0,18.139681095233183
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,3.808115483308167,0.0,17.808115483308168
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,3.511120965067766,0.0,17.511120965067768
gpt-5.6-luna,GPT-5.6 Luna,OpenAI,efficient_fast,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,3.2455281736647965,0.0,17.2455281736648
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,0,0.9688561694652216,0.029733472038160437,0.0013400466539488735,7.031184266914956e-05,94.8555176974,80.8555176974,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,94.7877531977792,80.78775319777918,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,2,0.96036116089903,0.03782862807476737,0.0017199306360523373,9.028039015031105e-05,94.71156780071355,80.71156780071355,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,3,0.9553191297273498,0.04263012673273281,0.0019484436851915632,0.00010229985472581486,94.62600047397083,80.62600047397083,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,4,0.9496693674025232,0.0480074700748456,0.0022072431794449517,0.00011591934318633098,94.53000314786271,80.53000314786271,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,5,0.9433475746920262,0.054020751333089236,0.002500322177819312,0.00013135179706526775,94.42243885390053,80.42243885390053,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,6,0.9362850057480347,0.060733961522110406,0.0028321942472820157,0.0001488384825728813,94.30208162674862,80.30208162674862,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,7,0.9284088005554475,0.06821458706281297,0.0032079596277503563,0.00016865275398914432,94.16761869670985,80.16761869670985,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,8,0.9196425311777929,0.07653298517756987,0.003633379328759434,0.00019110431587777673,94.01765556093167,80.01765556093167,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,9,0.9099070060380482,0.08576149194138781,0.004114957970668882,0.00021654404989510326,93.85072456354732,79.85072456354732,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,10,0.8991213772699435,0.09597321702433448,0.004660036225179408,0.00024536948054262246,93.66529762480064,79.66529762480064,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,11,0.8872045937171068,0.10724048157920207,0.0052768937398135875,0.00027803096387751553,93.45980372039364,79.45980372039364,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,12,0.8740772351648677,0.1196328626982398,0.005974863442811143,0.0003150386940813393,93.2326516058365,79.2326516058365,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,13,0.8596637505099168,0.1332148207443481,0.006764458110697443,0.0003569706350376584,92.98225808639718,78.98225808639718,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,14,0.8438951025545426,0.14804290591718577,0.00765751003042956,0.00040448149784208087,92.70708183287859,78.70708183287859,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,15,0.8267117940706734,0.16416256854014605,0.008667324488545482,0.00045831290063503817,92.40566232407541,78.40566232407541,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,16,0.8080672135527632,0.18160463392793155,0.009808847654810264,0.0005193048644949271,92.07666295656475,78.07666295656475,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,17,0.7879311956428947,0.2003815463614109,0.011098849177137493,0.0005884088185569393,91.7189167169243,77.7189167169243,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,18,0.7662936430859598,0.22048353516173502,0.012556119443061559,0.00066670230924359,91.33147209944073,77.33147209944073,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,19,0.7431680086124812,0.2418749047943688,0.014201680960420463,0.0007554056327295283,90.91363624060402,76.91363624060402,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,20,0.7185943925708562,0.26449069416241733,0.01605901262998128,0.0008559006367452277,90.4650116252092,76.4650116252092,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,21,0.6926419831347362,0.28823398011437484,0.018154284783106312,0.0009697519677825852,89.98552231519953,75.98552231519953,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,22,0.6654105587468141,0.31297410849053825,0.020516601689723,0.001098731072924643,89.47542558759497,75.47542558759497,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,23,0.6370307944803832,0.33854611546550956,0.023178246752018822,0.0012448433020883745,88.93530525473967,74.93530525473967,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,24,0.6076631698328918,0.3647515479403183,0.026174923730171957,0.001410358496618023,88.36604385056725,74.36604385056725,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,25,0.5774953651858119,0.39136080427940967,0.029545985040761114,0.0015978454940173438,87.76877230395499,73.76877230395499,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,26,0.546738151984614,0.41811700161459286,0.03333463537459062,0.0018102110262026483,87.14479759937458,73.14479759937458,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,27,0.5156199157230157,0.4447412451760143,0.037588095561052644,0.002050743539917378,86.49551106840228,72.49551106840228,100.0
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,28,0.4843800842769844,0.47093904545036536,0.04235770775001892,0.0023231625226312826,85.82228211101051,71.82228211101051,99.82228211101051
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,29,0.45326184801538627,0.4964075193871369,0.04769895862259228,0.0026316739748845795,85.1263440254376,71.1263440254376,99.1263440254376
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,30,0.4225046348141883,0.5208429398778379,0.05367139257811891,0.0029810327298548972,84.40867996100434,70.40867996100434,98.40867996100434
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,31,0.3923368301671085,0.5439481755809261,0.060338381870225805,0.0033766123817395004,83.66991760459696,69.66991760459696,97.66991760459696
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,32,0.36296920551961687,0.5654395950358306,0.06776671579991526,0.003824483644637211,82.91024098862427,68.91024098862427,96.91024098862428
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,33,0.334589441253186,0.5850530899246069,0.07602596680164309,0.00433150202056399,82.12932681525555,68.12932681525555,96.12932681525555
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,34,0.30735801686526387,0.6025489891727843,0.08518758825622978,0.004905405705722035,81.32631109011044,67.32631109011044,95.32631109011044
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,35,0.2814056074291439,0.6177157698407996,0.09532369802636538,0.005554924703691103,80.4997898789641,66.4997898789641,94.4997898789641
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,36,0.2568319913875189,0.6303726023295879,0.1065055041460007,0.006289902136892483,79.64785588706849,65.64785588706849,93.64785588706849
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,37,0.2337063569140404,0.6403708782508273,0.11880133608939719,0.007121428745735101,78.76817051571165,64.76817051571165,92.76817051571165
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,38,0.2120688043571053,0.6475949461528115,0.13227425796181155,0.008061991528271641,77.85806920147593,63.85806920147592,91.85806920147593
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,39,0.19193278644723677,0.6519623161073058,0.1469792600562769,0.00912563738918052,76.91469622928471,62.914696229284715,90.91469622928471
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,40,0.1732882059293266,0.6534235881413468,0.1629600534100214,0.010328152519305191,75.93516379578745,61.93516379578744,89.93516379578745
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,41,0.15610489744545752,0.6519623161073058,0.1802455284515423,0.011687257995694433,74.91672880952038,60.91672880952037,88.91672880952038
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,42,0.14033624949008328,0.6475949461528114,0.19884598260480008,0.01322282175230515,73.85697967636298,59.85697967636299,87.85697967636298
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,43,0.12592276483513243,0.6403708782508274,0.2187492703208902,0.01495708659314999,72.75402410733004,58.75402410733004,86.75402410733004
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,44,0.1127954062828933,0.6303726023295879,0.23991707812079227,0.01691491326672651,71.60666785463069,57.606667854630686,85.60666785463069
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,45,0.10087862273005643,0.6177157698407998,0.2622815706782549,0.019124036750888904,70.41457337978265,56.41457337978265,84.41457337978265
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,46,0.0900929939619518,0.6025489891727843,0.2857426841026162,0.021615332762647654,69.17838701842372,55.17838701842371,83.17838701842372
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,47,0.08035746882220707,0.5850530899246071,0.31016635119907865,0.024423090054107196,67.8998235137194,53.89982351371939,81.8998235137194
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,48,0.07159119944455239,0.5654395950358309,0.33538392329282674,0.02758528222678998,66.58169811581753,52.58169811581753,80.58169811581753
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,49,0.06371499425196536,0.5439481755809263,0.36119299963232976,0.03114383053477846,65.22789897205178,51.227898972051776,79.22789897205178
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,50,0.056652425307973875,0.520842939877838,0.3873597884133949,0.03514484640079327,63.843296279145,49.843296279145,77.84329627914501
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,51,0.05033063259747683,0.49640751938713706,0.41362300891441606,0.03963883910097002,62.43358943002377,48.43358943002377,76.43358943002377
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,52,0.04468087027265022,0.4709390454503654,0.43969921400433415,0.044680870272650205,61.00509872384438,47.00509872384438,75.00509872384438
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,53,0.03963883910096999,0.44474124517601443,0.4652892831255387,0.050330632597476894,59.56451348634088,45.56451348634087,73.56451348634087
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,54,0.035144846400793295,0.41811700161459286,0.49008572667663997,0.056652425307973854,58.11861294564028,44.11861294564028,72.11861294564028
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,55,0.031143830534778427,0.3913608042794098,0.5137803709338464,0.06371499425196536,56.67397925209624,42.67397925209624,70.67397925209625
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,56,0.02758528222678991,0.3647515479403184,0.5360719703883392,0.0715911994445525,55.23672313823624,41.23672313823624,69.23672313823624
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.08035746882220701,53.812241706401565,39.812241706401565,67.81224170640157
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,52.405024867910896,38.405024867910896,66.4050248679109
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,51.01852250001255,37.01852250001255,65.01852250001255
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289318,49.65507908927311,35.65507908927311,63.6550790892731
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,48.315937195060116,34.315937195060116,62.31593719506012
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,47.00130610790623,33.00130610790623,61.00130610790624
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,45.710488021026116,31.710488021026112,59.71048802102612
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.1732882059293266,44.44205107862614,30.442051078626143,58.44205107862614
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,43.1940368037553,29.194036803755303,57.194036803755296
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,66,0.008061991528271584,0.14804290591718583,0.6318262981974372,0.21206880435710537,41.964188487553514,27.964188487553514,55.964188487553514
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,67,0.00712142874573507,0.13321482074434798,0.6259573935958765,0.23370635691404038,40.750186923562126,26.750186923562126,54.750186923562126
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,68,0.006289902136892511,0.1196328626982398,0.6172452437773488,0.25683199138751894,39.5498801931325,25.549880193132502,53.5498801931325
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,69,0.005554924703691011,0.1072404815792023,0.605798986287963,0.28140560742914367,38.36149492114585,24.361494921145848,52.361494921145855
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,70,0.004905405705722066,0.09597321702433459,0.5917633604046797,0.3073580168652637,37.183817492937784,23.183817492937784,51.18381749293779
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,71,0.004331502020563871,0.08576149194138794,0.5753175647848623,0.33458944125318585,36.01633520869786,22.016335208697857,50.01633520869786
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,72,0.0038244836446372776,0.07653298517756979,0.5566733256581762,0.3629692055196167,34.85932935265675,20.85932935265675,48.85932935265676
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,73,0.0033766123817393634,0.06821458706281303,0.5360719703883394,0.39233683016710824,33.71391475887079,19.713914758870793,47.71391475887079
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,74,0.002981032729854838,0.060733961522110524,0.5137803709338464,0.42250463481418815,32.5820236714164,18.582023671416398,46.5820236714164
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,75,0.0026316739748845075,0.05402075133308937,0.49008572667664,0.4532618480153861,31.466335400954726,17.466335400954726,45.466335400954726
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,76,0.002323162522631206,0.048007470074845626,0.4652892831255388,0.48438008427698437,30.37015719690544,16.37015719690544,44.37015719690544
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,77,0.00205074353991741,0.04263012673273281,0.4396992140043342,0.5156199157230156,29.297265480751793,15.297265480751793,43.2972654807518
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,78,0.0018102110262026017,0.03782862807476739,0.41362300891441617,0.5467381519846138,28.25171965359224,14.251719653592238,42.25171965359224
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,79,0.0015978454940173137,0.03354700090677598,0.3873597884133949,0.5774953651858118,27.23766266387945,13.237662663879451,41.237662663879455
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,80,0.0014103584966180804,0.029733472038160347,0.36119299963232987,0.6076631698328917,26.259123095040877,12.259123095040875,40.25912309504088
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,81,0.0012448433020884053,0.026340438924701504,0.33538392329282674,0.6370307944803834,25.31983261109763,11.31983261109763,39.31983261109763
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,82,0.0010987310729246857,0.02332435898118268,0.31016635119907876,0.6654105587468139,24.42307032243514,10.42307032243514,38.423070322435144
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,83,0.000969751967782595,0.020645580794865004,0.2857426841026164,0.692641983134736,23.57154235460826,9.571542354608257,37.571542354608255
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,84,0.0008559006367451216,0.018268136114143685,0.2622815706782551,0.7185943925708561,22.76730110672582,8.767301106725819,36.767301106725824
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,85,0.0007554056327294667,0.016159507633997094,0.23991707812079233,0.7431680086124811,22.011704893493576,8.011704893493574,36.01170489349358
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,21.305415334106723,7.305415334106721,35.305415334106726
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,20.64842730483037,6.648427304830368,34.64842730483037
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,20.04012466627481,6.04012466627481,34.040124666274814
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,19.47935430703764,5.479354307037637,33.47935430703764
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,18.964511184435104,4.964511184435103,32.96451118443511
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,18.493627788258678,4.493627788258675,32.49362778825868
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,18.064462578328197,4.064462578328196,32.064462578328204
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,17.674583239877116,3.6745832398771134,31.67458323987712
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,17.32144189169321,3.3214418916932082,31.321441891693212
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,17.002440550590205,3.002440550590202,31.002440550590205
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,16.714986132501533,2.7149861325015316,30.714986132501533
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,16.45653502778059,2.4565350277805873,30.45653502778059
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,16.22462782978224,2.2246278297822384,30.224627829782243
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,16.016915144917125,2.0169151449171223,30.01691514491712
glm-5.2,GLM 5.2,Zhipu AI,balanced_frontier,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,15.831175602668287,1.8311756026682864,29.831175602668292
kimi-k2.7-code,Kimi K2.7 Code,Moonshot AI,coding_specialist,0,0.9688561694652216,0.029733472038160437,0.0013400466539488735,7.031184266914956e-05,95.65742126733853,81.65742126733853,100.0
kimi-k2.7-code,Kimi K2.7 Code,Moonshot AI,coding_specialist,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,95.59946421571249,81.59946421571249,100.0
kimi-k2.7-code,Kimi K2.7 Code,Moonshot AI,coding_specialist,2,0.96036116089903,0.03782862807476737,0.0017199306360523373,9.028039015031105e-05,95.53429194684607,81.53429194684607,100.0
kimi-k2.7-code,Kimi K2.7 Code,Moonshot AI,coding_specialist,3,0.9553191297273498,0.04263012673273281,0.0019484436851915632,0.00010229985472581486,95.46107731201249,81.46107731201249,100.0
