model_id,difficulty_score,p_low,p_mid,p_mid_high,p_high,estimated_quality,quality_lower,quality_upper,estimate_label
qwen3.6-plus,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,0.32797578956290213,0.24797578956290212,0.40797578956290215,public-benchmark constrained estimate
qwen3.6-plus,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.17328820592932656,0.3152634023549236,0.2352634023549236,0.39526340235492363,public-benchmark constrained estimate
qwen3.6-plus,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,0.30299884369802543,0.22299884369802542,0.38299884369802545,public-benchmark constrained estimate
qwen3.6-plus,66,0.008061991528271584,0.14804290591718583,0.6318262981974372,0.21206880435710537,0.29115865175523364,0.21115865175523363,0.37115865175523366,public-benchmark constrained estimate
qwen3.6-plus,67,0.00712142874573507,0.13321482074434798,0.6259573935958767,0.23370635691404035,0.279715999162519,0.19971599916251898,0.359715999162519,public-benchmark constrained estimate
qwen3.6-plus,68,0.006289902136892511,0.1196328626982398,0.6172452437773488,0.25683199138751894,0.2686429230058848,0.1886429230058848,0.34864292300588484,public-benchmark constrained estimate
qwen3.6-plus,69,0.005554924703691011,0.1072404815792023,0.6057989862879629,0.2814056074291437,0.2579123890612238,0.1779123890612238,0.33791238906122384,public-benchmark constrained estimate
qwen3.6-plus,70,0.004905405705722066,0.09597321702433459,0.5917633604046797,0.3073580168652637,0.2475000914996445,0.1675000914996445,0.3275000914996445,public-benchmark constrained estimate
qwen3.6-plus,71,0.004331502020563871,0.08576149194138794,0.5753175647848623,0.3345894412531859,0.2373859077619367,0.15738590776193667,0.3173859077619367,public-benchmark constrained estimate
qwen3.6-plus,72,0.0038244836446372776,0.07653298517756979,0.5566733256581762,0.36296920551961676,0.22755494893366685,0.14755494893366683,0.30755494893366686,public-benchmark constrained estimate
qwen3.6-plus,73,0.0033766123817393634,0.06821458706281303,0.5360719703883393,0.3923368301671083,0.21799816911361014,0.13799816911361013,0.29799816911361016,public-benchmark constrained estimate
qwen3.6-plus,74,0.002981032729854838,0.060733961522110524,0.5137803709338464,0.42250463481418815,0.20871252304696303,0.128712523046963,0.28871252304696304,public-benchmark constrained estimate
qwen3.6-plus,75,0.0026316739748845075,0.05402075133308937,0.49008572667664,0.4532618480153861,0.1997006890203431,0.1197006890203431,0.2797006890203431,public-benchmark constrained estimate
qwen3.6-plus,76,0.002323162522631206,0.048007470074845626,0.46528928312553886,0.4843800842769843,0.19097040205586915,0.11097040205586915,0.27097040205586914,public-benchmark constrained estimate
qwen3.6-plus,77,0.00205074353991741,0.04263012673273281,0.4396992140043342,0.5156199157230156,0.1825334683048431,0.1025334683048431,0.2625334683048431,public-benchmark constrained estimate
qwen3.6-plus,78,0.0018102110262026017,0.03782862807476739,0.41362300891441617,0.5467381519846138,0.174404552288662,0.094404552288662,0.254404552288662,public-benchmark constrained estimate
qwen3.6-plus,79,0.0015978454940173137,0.03354700090677598,0.3873597884133949,0.5774953651858118,0.16659984150834783,0.08659984150834783,0.24659984150834785,public-benchmark constrained estimate
qwen3.6-plus,80,0.0014103584966180804,0.029733472038160347,0.36119299963232987,0.6076631698328917,0.15913569604353292,0.07913569604353292,0.2391356960435329,public-benchmark constrained estimate
qwen3.6-plus,81,0.0012448433020884053,0.026340438924701504,0.33538392329282674,0.6370307944803834,0.15202738356145162,0.07202738356145162,0.23202738356145164,public-benchmark constrained estimate
qwen3.6-plus,82,0.0010987310729246857,0.02332435898118268,0.31016635119907876,0.6654105587468139,0.14528798370932874,0.06528798370932874,0.22528798370932873,public-benchmark constrained estimate
qwen3.6-plus,83,0.000969751967782595,0.020645580794865004,0.2857426841026164,0.692641983134736,0.1389275226225611,0.05892752262256111,0.2189275226225611,public-benchmark constrained estimate
qwen3.6-plus,84,0.0008559006367451216,0.018268136114143685,0.2622815706782551,0.7185943925708561,0.1329523715955187,0.0529523715955187,0.21295237159551872,public-benchmark constrained estimate
qwen3.6-plus,85,0.0007554056327294667,0.016159507633997094,0.23991707812079233,0.7431680086124811,0.12736491739910513,0.04736491739910513,0.20736491739910512,public-benchmark constrained estimate
qwen3.6-plus,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,0.12216348841342743,0.04216348841342743,0.20216348841342743,public-benchmark constrained estimate
qwen3.6-plus,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,0.1173425028727363,0.0373425028727363,0.1973425028727363,public-benchmark constrained estimate
qwen3.6-plus,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,0.1128927941484743,0.032892794148474305,0.19289279414847432,public-benchmark constrained estimate
qwen3.6-plus,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,0.1088020630874115,0.028802063087411497,0.1888020630874115,public-benchmark constrained estimate
qwen3.6-plus,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,0.10505540809174956,0.025055408091749554,0.18505540809174956,public-benchmark constrained estimate
qwen3.6-plus,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,0.10163588848824666,0.021635888488246657,0.18163588848824666,public-benchmark constrained estimate
qwen3.6-plus,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,0.09852508423038432,0.01852508423038432,0.17852508423038432,public-benchmark constrained estimate
qwen3.6-plus,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,0.09570362366346608,0.015703623663466074,0.1757036236634661,public-benchmark constrained estimate
qwen3.6-plus,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,0.09315165978571593,0.013151659785715933,0.17315165978571595,public-benchmark constrained estimate
qwen3.6-plus,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,0.09084928333554375,0.010849283335543747,0.17084928333554375,public-benchmark constrained estimate
qwen3.6-plus,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,0.08877686764559115,0.008776867645591144,0.16877686764559113,public-benchmark constrained estimate
qwen3.6-plus,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,0.08691534533596473,0.0069153453359647316,0.16691534533596475,public-benchmark constrained estimate
qwen3.6-plus,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,0.08524642059297721,0.005246420592977211,0.16524642059297723,public-benchmark constrained estimate
qwen3.6-plus,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,0.08375272315224841,0.003752723152248408,0.16375272315224843,public-benchmark constrained estimate
qwen3.6-plus,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,0.082417911402263,0.0024179114022629955,0.162417911402263,public-benchmark constrained estimate
qwen3.7-max,0,0.9688561694652216,0.02973347203816044,0.0013400466539488735,7.031184266914957e-05,0.9513871343409297,0.8113871343409297,1.0,public-benchmark constrained estimate
qwen3.7-max,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,0.9505876758378846,0.8105876758378846,1.0,public-benchmark constrained estimate
qwen3.7-max,2,0.96036116089903,0.037828628074767376,0.0017199306360523377,9.028039015031105e-05,0.9496888836662633,0.8096888836662632,1.0,public-benchmark constrained estimate
qwen3.7-max,3,0.9553191297273498,0.0426301267327328,0.0019484436851915632,0.00010229985472581484,0.9486794250241036,0.8086794250241036,1.0,public-benchmark constrained estimate
qwen3.7-max,4,0.9496693674025232,0.0480074700748456,0.002207243179444952,0.00011591934318633098,0.9475469418124554,0.8075469418124553,1.0,public-benchmark constrained estimate
qwen3.7-max,5,0.9433475746920262,0.05402075133308923,0.0025003221778193124,0.00013135179706526775,0.9462780290839856,0.8062780290839856,1.0,public-benchmark constrained estimate
qwen3.7-max,6,0.9362850057480347,0.060733961522110406,0.0028321942472820157,0.0001488384825728813,0.9448582343901205,0.8048582343901205,1.0,public-benchmark constrained estimate
qwen3.7-max,7,0.9284088005554475,0.06821458706281297,0.003207959627750357,0.00016865275398914432,0.9432720842653503,0.8032720842653502,1.0,public-benchmark constrained estimate
qwen3.7-max,8,0.9196425311777929,0.07653298517756987,0.0036333793287594337,0.00019110431587777675,0.9415031448085482,0.8015031448085482,1.0,public-benchmark constrained estimate
qwen3.7-max,9,0.9099070060380482,0.08576149194138781,0.004114957970668882,0.00021654404989510323,0.9395341238187274,0.7995341238187273,1.0,public-benchmark constrained estimate
qwen3.7-max,10,0.8991213772699435,0.0959732170243345,0.004660036225179408,0.0002453694805426224,0.9373470220597934,0.7973470220597934,1.0,public-benchmark constrained estimate
qwen3.7-max,11,0.8872045937171068,0.10724048157920205,0.0052768937398135875,0.0002780309638775155,0.934923340771126,0.794923340771126,1.0,public-benchmark constrained estimate
qwen3.7-max,12,0.8740772351648677,0.1196328626982398,0.005974863442811144,0.00031503869408133935,0.9322443512835547,0.7922443512835546,1.0,public-benchmark constrained estimate
qwen3.7-max,13,0.8596637505099168,0.1332148207443481,0.006764458110697443,0.00035697063503765833,0.9292914303062366,0.7892914303062366,1.0,public-benchmark constrained estimate
qwen3.7-max,14,0.8438951025545426,0.14804290591718577,0.00765751003042956,0.00040448149784208087,0.9260464609008509,0.7860464609008508,1.0,public-benchmark constrained estimate
qwen3.7-max,15,0.8267117940706734,0.16416256854014605,0.008667324488545482,0.00045831290063503817,0.9224922942038231,0.782492294203823,1.0,public-benchmark constrained estimate
qwen3.7-max,16,0.8080672135527632,0.18160463392793158,0.009808847654810264,0.000519304864494927,0.9186132605735047,0.7786132605735047,1.0,public-benchmark constrained estimate
qwen3.7-max,17,0.7879311956428947,0.2003815463614109,0.011098849177137495,0.0005884088185569393,0.914395711210013,0.7743957112100129,1.0,public-benchmark constrained estimate
qwen3.7-max,18,0.7662936430859598,0.22048353516173505,0.012556119443061557,0.00066670230924359,0.9098285628803966,0.7698285628803966,1.0,public-benchmark constrained estimate
qwen3.7-max,19,0.7431680086124812,0.2418749047943688,0.014201680960420461,0.0007554056327295284,0.9049038099695825,0.7649038099695825,1.0,public-benchmark constrained estimate
qwen3.7-max,20,0.7185943925708562,0.26449069416241733,0.01605901262998128,0.0008559006367452277,0.8996169607912597,0.7596169607912597,1.0,public-benchmark constrained estimate
qwen3.7-max,21,0.6926419831347361,0.2882339801143749,0.018154284783106312,0.0009697519677825852,0.8939673503210133,0.7539673503210133,1.0,public-benchmark constrained estimate
qwen3.7-max,22,0.6654105587468141,0.31297410849053825,0.020516601689723003,0.0010987310729246428,0.8879582807470283,0.7479582807470283,1.0,public-benchmark constrained estimate
qwen3.7-max,23,0.6370307944803832,0.33854611546550956,0.023178246752018825,0.0012448433020883743,0.8815969458043621,0.7415969458043621,1.0,public-benchmark constrained estimate
qwen3.7-max,24,0.6076631698328917,0.36475154794031833,0.02617492373017196,0.001410358496618023,0.8748941056167001,0.7348941056167001,1.0,public-benchmark constrained estimate
qwen3.7-max,25,0.5774953651858119,0.39136080427940967,0.029545985040761117,0.0015978454940173438,0.8678634957538621,0.7278634957538621,1.0,public-benchmark constrained estimate
qwen3.7-max,26,0.546738151984614,0.41811700161459286,0.03333463537459062,0.0018102110262026487,0.8605209764175787,0.7205209764175787,1.0,public-benchmark constrained estimate
qwen3.7-max,27,0.5156199157230157,0.44474124517601427,0.03758809556105265,0.002050743539917378,0.8528834529936443,0.7128834529936443,0.9928834529936443,public-benchmark constrained estimate
qwen3.7-max,28,0.4843800842769844,0.47093904545036536,0.042357707750018916,0.002323162522631283,0.8449676246743991,0.7049676246743991,0.9849676246743991,public-benchmark constrained estimate
qwen3.7-max,29,0.45326184801538627,0.4964075193871369,0.04769895862259228,0.00263167397488458,0.8367886400637666,0.6967886400637666,0.9767886400637666,public-benchmark constrained estimate
qwen3.7-max,30,0.4225046348141883,0.5208429398778379,0.053671392578118905,0.0029810327298548972,0.8283587544508714,0.6883587544508714,0.9683587544508714,public-benchmark constrained estimate
qwen3.7-max,31,0.3923368301671085,0.5439481755809261,0.060338381870225805,0.0033766123817395013,0.8196860904743054,0.6796860904743054,0.9596860904743054,public-benchmark constrained estimate
qwen3.7-max,32,0.36296920551961687,0.5654395950358306,0.06776671579991526,0.0038244836446372104,0.8107736012524337,0.6707736012524337,0.9507736012524337,public-benchmark constrained estimate
qwen3.7-max,33,0.334589441253186,0.5850530899246069,0.07602596680164309,0.00433150202056399,0.801618323308382,0.661618323308382,0.941618323308382,public-benchmark constrained estimate
qwen3.7-max,34,0.30735801686526387,0.6025489891727843,0.08518758825622978,0.004905405705722035,0.7922109876819631,0.6522109876819631,0.9322109876819631,public-benchmark constrained estimate
qwen3.7-max,35,0.2814056074291439,0.6177157698407996,0.09532369802636538,0.005554924703691103,0.7825360342238038,0.6425360342238038,0.9225360342238038,public-benchmark constrained estimate
qwen3.7-max,36,0.2568319913875189,0.6303726023295879,0.10650550414600067,0.0062899021368924835,0.7725720490921747,0.6325720490921747,0.9125720490921747,public-benchmark constrained estimate
qwen3.7-max,37,0.2337063569140404,0.6403708782508273,0.11880133608939719,0.007121428745735101,0.7622926213276804,0.6222926213276804,0.9022926213276804,public-benchmark constrained estimate
qwen3.7-max,38,0.2120688043571053,0.6475949461528115,0.13227425796181155,0.008061991528271641,0.7516675925681406,0.6116675925681406,0.8916675925681407,public-benchmark constrained estimate
qwen3.7-max,39,0.19193278644723677,0.6519623161073058,0.1469792600562769,0.00912563738918052,0.7406646549496348,0.6006646549496348,0.8806646549496349,public-benchmark constrained estimate
qwen3.7-max,40,0.1732882059293266,0.6534235881413468,0.16296005341002137,0.010328152519305191,0.7292512356084494,0.5892512356084494,0.8692512356084494,public-benchmark constrained estimate
qwen3.7-max,41,0.15610489744545752,0.6519623161073058,0.1802455284515423,0.011687257995694434,0.7173965910601521,0.5773965910601521,0.8573965910601521,public-benchmark constrained estimate
qwen3.7-max,42,0.14033624949008328,0.6475949461528114,0.19884598260480008,0.013222821752305148,0.7050740202269129,0.5650740202269129,0.8450740202269129,public-benchmark constrained estimate
qwen3.7-max,43,0.12592276483513243,0.6403708782508274,0.21874927032089023,0.01495708659314999,0.6922630906964857,0.5522630906964857,0.8322630906964857,public-benchmark constrained estimate
qwen3.7-max,44,0.1127954062828933,0.6303726023295879,0.23991707812079227,0.01691491326672651,0.6789517595448094,0.5389517595448093,0.8189517595448094,public-benchmark constrained estimate
qwen3.7-max,45,0.10087862273005643,0.6177157698407998,0.2622815706782549,0.019124036750888904,0.66513825946941,0.52513825946941,0.80513825946941,public-benchmark constrained estimate
qwen3.7-max,46,0.0900929939619518,0.6025489891727843,0.2857426841026162,0.021615332762647654,0.6508326157972154,0.5108326157972154,0.7908326157972154,public-benchmark constrained estimate
qwen3.7-max,47,0.08035746882220707,0.585053089924607,0.3101663511990787,0.0244230900541072,0.6360576634635784,0.4960576634635784,0.7760576634635784,public-benchmark constrained estimate
qwen3.7-max,48,0.07159119944455239,0.5654395950358309,0.3353839232928268,0.027585282226789982,0.6208494484917254,0.4808494484917254,0.7608494484917254,public-benchmark constrained estimate
qwen3.7-max,49,0.06371499425196536,0.5439481755809263,0.3611929996323298,0.031143830534778462,0.6052569279797614,0.46525692797976137,0.7452569279797614,public-benchmark constrained estimate
qwen3.7-max,50,0.056652425307973875,0.520842939877838,0.3873597884133949,0.03514484640079327,0.5893409263291365,0.44934092632913647,0.7293409263291365,public-benchmark constrained estimate
qwen3.7-max,51,0.05033063259747683,0.49640751938713706,0.41362300891441606,0.039638839100970026,0.5731723610246656,0.4331723610246656,0.7131723610246656,public-benchmark constrained estimate
qwen3.7-max,52,0.04468087027265022,0.47093904545036547,0.4396992140043341,0.0446808702726502,0.5568298135407166,0.4168298135407166,0.6968298135407166,public-benchmark constrained estimate
qwen3.7-max,53,0.03963883910096999,0.44474124517601443,0.4652892831255387,0.0503306325974769,0.5403965824926872,0.40039658249268717,0.6803965824926872,public-benchmark constrained estimate
qwen3.7-max,54,0.035144846400793295,0.41811700161459286,0.49008572667663997,0.05665242530797386,0.5239574085083784,0.38395740850837834,0.6639574085083784,public-benchmark constrained estimate
qwen3.7-max,55,0.031143830534778427,0.3913608042794098,0.5137803709338464,0.06371499425196536,0.5075950955716656,0.3675950955716656,0.6475950955716656,public-benchmark constrained estimate
qwen3.7-max,56,0.02758528222678991,0.3647515479403184,0.5360719703883392,0.0715911994445525,0.49138726617477224,0.35138726617477223,0.6313872661747723,public-benchmark constrained estimate
qwen3.7-max,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.080357468822207,0.4754034754327224,0.33540347543272236,0.6154034754327224,public-benchmark constrained estimate
qwen3.7-max,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,0.45970287430646123,0.3197028743064612,0.5997028743064612,public-benchmark constrained estimate
qwen3.7-max,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,0.4443325597346433,0.3043325597346433,0.5843325597346434,public-benchmark constrained estimate
qwen3.7-max,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289315,0.4293266875465141,0.2893266875465141,0.5693266875465142,public-benchmark constrained estimate
qwen3.7-max,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,0.41470636086581614,0.2747063608658161,0.5547063608658162,public-benchmark constrained estimate
qwen3.7-max,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,0.4004802496247421,0.2604802496247421,0.5404802496247421,public-benchmark constrained estimate
qwen3.7-max,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,0.3866458508896652,0.24664585088966517,0.5266458508896652,public-benchmark constrained estimate
qwen3.7-max,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.17328820592932656,0.3731912673697698,0.2331912673697698,0.5131912673697698,public-benchmark constrained estimate
qwen3.7-max,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,0.36009736265355013,0.22009736265355012,0.5000973626535501,public-benchmark constrained estimate
qwen3.7-max,66,0.008061991528271584,0.14804290591718583,0.6318262981974372,0.21206880435710537,0.3473401445127143,0.20734014451271426,0.4873401445127143,public-benchmark constrained estimate
qwen3.7-max,67,0.00712142874573507,0.13321482074434798,0.6259573935958767,0.23370635691404035,0.3348932292713843,0.1948932292713843,0.47489322927138433,public-benchmark constrained estimate
qwen3.7-max,68,0.006289902136892511,0.1196328626982398,0.6172452437773488,0.25683199138751894,0.3227302480295519,0.1827302480295519,0.4627302480295519,public-benchmark constrained estimate
qwen3.7-max,69,0.005554924703691011,0.1072404815792023,0.6057989862879629,0.2814056074291437,0.3108270674169769,0.1708270674169769,0.4508270674169769,public-benchmark constrained estimate
qwen3.7-max,70,0.004905405705722066,0.09597321702433459,0.5917633604046797,0.3073580168652637,0.2991637125212315,0.15916371252123146,0.4391637125212315,public-benchmark constrained estimate
qwen3.7-max,71,0.004331502020563871,0.08576149194138794,0.5753175647848623,0.3345894412531859,0.2877258976455282,0.14772589764552818,0.4277258976455282,public-benchmark constrained estimate
qwen3.7-max,72,0.0038244836446372776,0.07653298517756979,0.5566733256581762,0.36296920551961676,0.2765060921954331,0.13650609219543308,0.4165060921954331,public-benchmark constrained estimate
qwen3.7-max,73,0.0033766123817393634,0.06821458706281303,0.5360719703883393,0.3923368301671083,0.2655040749149168,0.12550407491491677,0.4055040749149168,public-benchmark constrained estimate
qwen3.7-max,74,0.002981032729854838,0.060733961522110524,0.5137803709338464,0.42250463481418815,0.2547269599796717,0.1147269599796717,0.3947269599796717,public-benchmark constrained estimate
qwen3.7-max,75,0.0026316739748845075,0.05402075133308937,0.49008572667664,0.4532618480153861,0.24418871214163962,0.1041887121416396,0.38418871214163963,public-benchmark constrained estimate
qwen3.7-max,76,0.002323162522631206,0.048007470074845626,0.46528928312553886,0.4843800842769843,0.23390920296224565,0.09390920296224564,0.37390920296224567,public-benchmark constrained estimate
qwen3.7-max,77,0.00205074353991741,0.04263012673273281,0.4396992140043342,0.5156199157230156,0.22391289282267732,0.0839128928226773,0.36391289282267736,public-benchmark constrained estimate
qwen3.7-max,78,0.0018102110262026017,0.03782862807476739,0.41362300891441617,0.5467381519846138,0.21422724994668033,0.07422724994668031,0.3542272499466803,public-benchmark constrained estimate
qwen3.7-max,79,0.0015978454940173137,0.03354700090677598,0.3873597884133949,0.5774953651858118,0.20488103445784192,0.06488103445784191,0.3448810344578419,public-benchmark constrained estimate
qwen3.7-max,80,0.0014103584966180804,0.029733472038160347,0.36119299963232987,0.6076631698328917,0.19590257998139712,0.05590257998139711,0.33590257998139716,public-benchmark constrained estimate
qwen3.7-max,81,0.0012448433020884053,0.026340438924701504,0.33538392329282674,0.6370307944803834,0.18731819673372382,0.04731819673372381,0.32731819673372387,public-benchmark constrained estimate
qwen3.7-max,82,0.0010987310729246857,0.02332435898118268,0.31016635119907876,0.6654105587468139,0.17915079970141667,0.03915079970141666,0.3191507997014167,public-benchmark constrained estimate
qwen3.7-max,83,0.000969751967782595,0.020645580794865004,0.2857426841026164,0.692641983134736,0.1714188364824856,0.031418836482485585,0.3114188364824856,public-benchmark constrained estimate
qwen3.7-max,84,0.0008559006367451216,0.018268136114143685,0.2622815706782551,0.7185943925708561,0.16413555588996723,0.024135555889967214,0.3041355558899672,public-benchmark constrained estimate
qwen3.7-max,85,0.0007554056327294667,0.016159507633997094,0.23991707812079233,0.7431680086124811,0.15730862503848625,0.017308625038486236,0.29730862503848626,public-benchmark constrained estimate
qwen3.7-max,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,0.15094007332561477,0.010940073325614752,0.2909400733256148,public-benchmark constrained estimate
qwen3.7-max,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,0.14502651928547658,0.005026519285476566,0.2850265192854766,public-benchmark constrained estimate
qwen3.7-max,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,0.1395596220821056,0.0,0.2795596220821056,public-benchmark constrained estimate
qwen3.7-max,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,0.13452669338354326,0.0,0.2745266933835433,public-benchmark constrained estimate
qwen3.7-max,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,0.12991140639530402,0.0,0.26991140639530403,public-benchmark constrained estimate
qwen3.7-max,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,0.12569454517082587,0.0,0.2656945451708259,public-benchmark constrained estimate
qwen3.7-max,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,0.12185474698326447,0.0,0.2618547469832645,public-benchmark constrained estimate
qwen3.7-max,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,0.1183692016978,0.0,0.25836920169780003,public-benchmark constrained estimate
qwen3.7-max,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,0.115214283238276,0.0,0.255214283238276,public-benchmark constrained estimate
qwen3.7-max,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,0.1123660983513845,0.0,0.2523660983513845,public-benchmark constrained estimate
qwen3.7-max,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,0.10980094632693665,0.0,0.24980094632693667,public-benchmark constrained estimate
qwen3.7-max,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,0.10749568989240345,0.0,0.24749568989240345,public-benchmark constrained estimate
qwen3.7-max,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,0.10542804219294696,0.0,0.24542804219294698,public-benchmark constrained estimate
qwen3.7-max,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,0.1035767777961521,0.0,0.2435767777961521,public-benchmark constrained estimate
qwen3.7-max,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,0.10192187731349936,0.0,0.24192187731349937,public-benchmark constrained estimate
minimax-m3,0,0.9688561694652216,0.02973347203816044,0.0013400466539488735,7.031184266914957e-05,0.9527179766532161,0.8727179766532162,1.0,public-benchmark constrained estimate
minimax-m3,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,0.9519388622836329,0.8719388622836329,1.0,public-benchmark constrained estimate
minimax-m3,2,0.96036116089903,0.037828628074767376,0.0017199306360523377,9.028039015031105e-05,0.9510629233120625,0.8710629233120626,1.0,public-benchmark constrained estimate
minimax-m3,3,0.9553191297273498,0.0426301267327328,0.0019484436851915632,0.00010229985472581484,0.9500791078691628,0.8700791078691629,1.0,public-benchmark constrained estimate
minimax-m3,4,0.9496693674025232,0.0480074700748456,0.002207243179444952,0.00011591934318633098,0.9489753626256643,0.8689753626256643,1.0,public-benchmark constrained estimate
minimax-m3,5,0.9433475746920262,0.05402075133308923,0.0025003221778193124,0.00013135179706526775,0.9477386111928818,0.8677386111928819,1.0,public-benchmark constrained estimate
minimax-m3,6,0.9362850057480347,0.060733961522110406,0.0028321942472820157,0.0001488384825728813,0.946354752750834,0.8663547527508341,1.0,public-benchmark constrained estimate
minimax-m3,7,0.9284088005554475,0.06821458706281297,0.003207959627750357,0.00016865275398914432,0.9448086869574471,0.8648086869574472,1.0,public-benchmark constrained estimate
minimax-m3,8,0.9196425311777929,0.07653298517756987,0.0036333793287594337,0.00019110431587777675,0.9430843718924343,0.8630843718924344,1.0,public-benchmark constrained estimate
minimax-m3,9,0.9099070060380482,0.08576149194138781,0.004114957970668882,0.00021654404989510323,0.9411649222722516,0.8611649222722516,1.0,public-benchmark constrained estimate
minimax-m3,10,0.8991213772699435,0.0959732170243345,0.004660036225179408,0.0002453694805426224,0.939032755285687,0.859032755285687,1.0,public-benchmark constrained estimate
minimax-m3,11,0.8872045937171068,0.10724048157920205,0.0052768937398135875,0.0002780309638775155,0.9366697909542696,0.8566697909542696,1.0,public-benchmark constrained estimate
minimax-m3,12,0.8740772351648677,0.1196328626982398,0.005974863442811144,0.00031503869408133935,0.934057712699498,0.854057712699498,1.0,public-benchmark constrained estimate
minimax-m3,13,0.8596637505099168,0.1332148207443481,0.006764458110697443,0.00035697063503765833,0.9311782915694236,0.8511782915694236,1.0,public-benchmark constrained estimate
minimax-m3,14,0.8438951025545426,0.14804290591718577,0.00765751003042956,0.00040448149784208087,0.9280137741283975,0.8480137741283975,1.0,public-benchmark constrained estimate
minimax-m3,15,0.8267117940706734,0.16416256854014605,0.008667324488545482,0.00045831290063503817,0.9245473291986491,0.8445473291986492,1.0,public-benchmark constrained estimate
minimax-m3,16,0.8080672135527632,0.18160463392793158,0.009808847654810264,0.000519304864494927,0.9207635424401174,0.8407635424401174,1.0,public-benchmark constrained estimate
minimax-m3,17,0.7879311956428947,0.2003815463614109,0.011098849177137495,0.0005884088185569393,0.9166489403433142,0.8366489403433143,0.9966489403433142,public-benchmark constrained estimate
minimax-m3,18,0.7662936430859598,0.22048353516173505,0.012556119443061557,0.00066670230924359,0.9121925170359071,0.8321925170359071,0.992192517035907,public-benchmark constrained estimate
minimax-m3,19,0.7431680086124812,0.2418749047943688,0.014201680960420461,0.0007554056327295284,0.9073862291338639,0.827386229133864,0.9873862291338639,public-benchmark constrained estimate
minimax-m3,20,0.7185943925708562,0.26449069416241733,0.01605901262998128,0.0008559006367452277,0.9022254167942407,0.8222254167942408,0.9822254167942407,public-benchmark constrained estimate
minimax-m3,21,0.6926419831347361,0.2882339801143749,0.018154284783106312,0.0009697519677825852,0.8967091044988189,0.816709104498819,0.9767091044988189,public-benchmark constrained estimate
minimax-m3,22,0.6654105587468141,0.31297410849053825,0.020516601689723003,0.0010987310729246428,0.8908401343647107,0.8108401343647107,0.9708401343647106,public-benchmark constrained estimate
